ppm,observed,fitted,residual,component_EGDA,component_EGMA,component_EG,component_AcOH,component_exchange_pool,component_baseline
0,0.568496,0.479613,0.0888833,0.00553649,0.00652987,0.00351705,0.0132862,0.504312,-0.0535689
0.00586224,0.576303,0.480576,0.0957269,0.00555096,0.00654568,0.003523,0.0133272,0.505215,-0.0535855
0.0117245,0.616261,0.481543,0.134718,0.00556552,0.00656157,0.00352896,0.0133684,0.506121,-0.053602
0.0175867,0.729744,0.482514,0.24723,0.00558016,0.00657755,0.00353495,0.0134099,0.50703,-0.0536184
0.0234489,0.615667,0.483488,0.13218,0.00559488,0.00659361,0.00354096,0.0134517,0.507941,-0.0536348
0.0293112,0.58298,0.484465,0.0985147,0.00560968,0.00660975,0.00354699,0.0134937,0.508856,-0.0536512
0.0351734,0.535214,0.485446,0.0497679,0.00562457,0.00662598,0.00355304,0.0135359,0.509774,-0.0536674
0.0410357,0.543385,0.48643,0.0569545,0.00563953,0.0066423,0.0035591,0.0135785,0.510694,-0.0536837
0.0468979,0.503003,0.487418,0.0155854,0.00565459,0.0066587,0.00356519,0.0136213,0.511618,-0.0536998
0.0527601,0.43965,0.488409,-0.0487596,0.00566973,0.00667519,0.0035713,0.0136643,0.512545,-0.0537159
0.0586224,0.696789,0.489404,0.207385,0.00568495,0.00669177,0.00357744,0.0137077,0.513474,-0.0537319
0.0644846,0.406805,0.490403,-0.0835979,0.00570027,0.00670845,0.00358359,0.0137513,0.514407,-0.0537479
0.0703468,0.522293,0.491405,0.0308886,0.00571567,0.00672521,0.00358976,0.0137951,0.515343,-0.0537638
0.0762091,0.575621,0.49241,0.083211,0.00573115,0.00674206,0.00359596,0.0138393,0.516282,-0.0537796
0.0820713,0.564403,0.49342,0.0709834,0.00574673,0.006759,0.00360217,0.0138837,0.517224,-0.0537954
0.0879336,0.455642,0.494433,-0.0387906,0.0057624,0.00677604,0.00360841,0.0139285,0.518169,-0.0538111
0.0937958,0.497142,0.495449,0.00169286,0.00577816,0.00679317,0.00361467,0.0139735,0.519117,-0.0538268
0.099658,0.484533,0.49647,-0.0119368,0.00579401,0.00681039,0.00362095,0.0140188,0.520068,-0.0538424
0.10552,0.422915,0.497494,-0.0745782,0.00580995,0.00682771,0.00362725,0.0140644,0.521022,-0.0538579
0.111383,0.503165,0.498521,0.00464351,0.00582599,0.00684513,0.00363358,0.0141103,0.52198,-0.0538734
0.117245,0.493448,0.499553,-0.00610437,0.00584212,0.00686264,0.00363992,0.0141565,0.52294,-0.0538888
0.123107,0.477413,0.500588,-0.0231745,0.00585835,0.00688025,0.00364629,0.014203,0.523904,-0.0539042
0.128969,0.591098,0.501627,0.0894716,0.00587467,0.00689796,0.00365268,0.0142498,0.524871,-0.0539195
0.134831,0.459685,0.502669,-0.0429845,0.00589109,0.00691577,0.0036591,0.0142969,0.525841,-0.0539347
0.140694,0.563964,0.503716,0.0602484,0.0059076,0.00693368,0.00366553,0.0143443,0.526815,-0.0539499
0.146556,0.495706,0.504766,-0.00906072,0.00592422,0.00695169,0.00367199,0.014392,0.527791,-0.053965
0.152418,0.5749,0.505821,0.0690796,0.00594093,0.0069698,0.00367847,0.01444,0.528771,-0.05398
0.15828,0.565251,0.506879,0.0583724,0.00595775,0.00698802,0.00368497,0.0144884,0.529755,-0.053995
0.164143,0.579419,0.507941,0.0714787,0.00597466,0.00700633,0.0036915,0.0145371,0.530741,-0.0540099
0.170005,0.468032,0.509007,-0.0409749,0.00599168,0.00702476,0.00369805,0.0145861,0.531731,-0.0540248
0.175867,0.454843,0.510077,-0.0552336,0.0060088,0.00704329,0.00370463,0.0146354,0.532724,-0.0540396
0.181729,0.443892,0.51115,-0.0672582,0.00602603,0.00706192,0.00371122,0.0146851,0.53372,-0.0540543
0.187592,0.539506,0.512228,0.0272775,0.00604336,0.00708067,0.00371784,0.0147351,0.53472,-0.054069
0.193454,0.623552,0.51331,0.110242,0.0060608,0.00709952,0.00372449,0.0147855,0.535723,-0.0540836
0.199316,0.681158,0.514396,0.166763,0.00607834,0.00711848,0.00373115,0.0148361,0.53673,-0.0540982
0.205178,0.548655,0.515486,0.033169,0.006096,0.00713756,0.00373784,0.0148872,0.53774,-0.0541126
