ppm,observed,fitted,residual,component_EGDA,component_EGMA,component_EG,component_AcOH,component_exchange_pool,component_baseline
0,0.00977728,0.0352327,-0.0254554,-0.00548616,-0.00251471,-0.0015282,-0.00552582,0.0871722,-0.0368846
0.00586224,0.113543,0.0356876,0.0778553,-0.00549685,-0.00251931,-0.00153039,-0.00553827,0.087618,-0.0368456
0.0117245,0.0216967,0.0361443,-0.0144476,-0.00550759,-0.00252393,-0.00153259,-0.00555076,0.0880658,-0.0368066
0.0175867,0.0923855,0.0366028,0.0557827,-0.00551836,-0.00252857,-0.00153479,-0.00556331,0.0885155,-0.0367677
0.0234489,0.140834,0.0370631,0.103771,-0.00552918,-0.00253323,-0.001537,-0.00557592,0.0889672,-0.0367288
0.0293112,0.17356,0.0375252,0.136035,-0.00554004,-0.0025379,-0.00153922,-0.00558857,0.0894208,-0.0366899
0.0351734,0.0369222,0.0379891,-0.00106687,-0.00555094,-0.00254259,-0.00154144,-0.00560128,0.0898764,-0.0366511
0.0410357,0.161613,0.0384548,0.123158,-0.00556188,-0.0025473,-0.00154367,-0.00561405,0.0903339,-0.0366123
0.0468979,0.100259,0.0389223,0.0613365,-0.00557287,-0.00255202,-0.00154591,-0.00562686,0.0907935,-0.0365735
0.0527601,-0.0890153,0.0393917,-0.128407,-0.0055839,-0.00255676,-0.00154815,-0.00563974,0.091255,-0.0365347
0.0586224,0.0120576,0.039863,-0.0278053,-0.00559497,-0.00256152,-0.00155039,-0.00565266,0.0917185,-0.036496
0.0644846,0.0626056,0.0403361,0.0222695,-0.00560609,-0.0025663,-0.00155265,-0.00566565,0.0921841,-0.0364573
0.0703468,0.0567864,0.0408111,0.0159753,-0.00561725,-0.0025711,-0.00155491,-0.00567869,0.0926517,-0.0364187
0.0762091,0.00674535,0.0412879,-0.0345426,-0.00562846,-0.00257591,-0.00155718,-0.00569178,0.0931213,-0.0363801
0.0820713,0.154444,0.0417667,0.112677,-0.0056397,-0.00258074,-0.00155945,-0.00570493,0.093593,-0.0363415
0.0879336,0.0580608,0.0422474,0.0158134,-0.005651,-0.00258559,-0.00156173,-0.00571814,0.0940668,-0.0363029
0.0937958,0.138831,0.04273,0.0961015,-0.00566233,-0.00259046,-0.00156402,-0.0057314,0.0945426,-0.0362644
0.099658,0.207914,0.0432145,0.164699,-0.00567372,-0.00259535,-0.00156631,-0.00574472,0.0950205,-0.0362259
0.10552,0.131298,0.0437009,0.0875968,-0.00568514,-0.00260025,-0.00156861,-0.0057581,0.0955005,-0.0361875
0.111383,0.0684502,0.0441893,0.0242609,-0.00569662,-0.00260517,-0.00157092,-0.00577154,0.0959826,-0.036149
0.117245,-0.0261241,0.0446796,-0.0708038,-0.00570814,-0.00261012,-0.00157323,-0.00578503,0.0964668,-0.0361106
0.123107,0.0400209,0.0451719,-0.00515107,-0.0057197,-0.00261508,-0.00157555,-0.00579858,0.0969531,-0.0360723
0.128969,-0.00751636,0.0456662,-0.0531826,-0.00573131,-0.00262006,-0.00157788,-0.00581219,0.0974416,-0.036034
