ppm,observed,fitted,residual,component_EGDA,component_EGMA,component_EG,component_AcOH,component_exchange_pool,component_baseline
0,0.223791,0.140093,0.0836981,-0.00553045,-8.61493e-05,-5.81376e-06,-6.56663e-06,0.170292,-0.0245704
0.00586224,0.022522,0.14055,-0.118028,-0.00553764,-8.62591e-05,-5.82084e-06,-6.5756e-06,0.170818,-0.0246318
0.0117245,0.141031,0.14101,2.09836e-05,-0.00554483,-8.6369e-05,-5.82793e-06,-6.58456e-06,0.171347,-0.0246931
0.0175867,0.20756,0.141472,0.0660881,-0.00555203,-8.6479e-05,-5.83504e-06,-6.59353e-06,0.171877,-0.0247543
0.0234489,0.188751,0.141936,0.0468152,-0.00555923,-8.65891e-05,-5.84217e-06,-6.60249e-06,0.17241,-0.0248154
0.0293112,0.0697677,0.142402,-0.0726347,-0.00556644,-8.66993e-05,-5.84932e-06,-6.61144e-06,0.172944,-0.0248765
0.0351734,0.131094,0.142871,-0.0117765,-0.00557364,-8.68096e-05,-5.85647e-06,-6.62039e-06,0.173481,-0.0249375
0.0410357,0.142936,0.143342,-0.000405734,-0.00558085,-8.69199e-05,-5.86365e-06,-6.62934e-06,0.17402,-0.0249984
0.0468979,0.170002,0.143814,0.0261873,-0.00558807,-8.70304e-05,-5.87084e-06,-6.63827e-06,0.174561,-0.0250592
0.0527601,0.314461,0.14429,0.170171,-0.00559529,-8.71409e-05,-5.87805e-06,-6.6472e-06,0.175105,-0.02512
0.0586224,0.377936,0.144767,0.233169,-0.0056025,-8.72515e-05,-5.88527e-06,-6.65613e-06,0.17565,-0.0251806
0.0644846,0.386506,0.145247,0.241259,-0.00560973,-8.73622e-05,-5.89251e-06,-6.66504e-06,0.176198,-0.0252413
0.0703468,0.178396,0.145729,0.0326671,-0.00561695,-8.74729e-05,-5.89976e-06,-6.67394e-06,0.176747,-0.0253018
0.0762091,0.105388,0.146213,-0.0408249,-0.00562417,-8.75837e-05,-5.90703e-06,-6.68284e-06,0.177299,-0.0253622
0.0820713,0.157267,0.146699,0.0105677,-0.0056314,-8.76946e-05,-5.91432e-06,-6.69173e-06,0.177853,-0.0254226
0.0879336,0.212583,0.147188,0.0653948,-0.00563862,-8.78055e-05,-5.92162e-06,-6.7006e-06,0.17841,-0.0254829
0.0937958,-0.00821925,0.147679,-0.155898,-0.00564585,-8.79165e-05,-5.92894e-06,-6.70947e-06,0.178968,-0.0255431
0.099658,0.0637155,0.148172,-0.0844569,-0.00565308,-8.80275e-05,-5.93627e-06,-6.71832e-06,0.179529,-0.0256033
0.10552,0.31496,0.148668,0.166292,-0.0056603,-8.81386e-05,-5.94362e-06,-6.72716e-06,0.180093,-0.0256633
0.111383,0.101453,0.149166,-0.0477132,-0.00566753,-8.82497e-05,-5.95099e-06,-6.73598e-06,0.180658,-0.0257233
0.117245,0.0858174,0.149667,-0.0638491,-0.00567476,-8.83609e-05,-5.95837e-06,-6.74479e-06,0.181226,-0.0257832
0.123107,0.0844751,0.150169,-0.0656943,-0.00568198,-8.84721e-05,-5.96577e-06,-6.75359e-06,0.181796,-0.0258431
0.128969,0.1984,0.150675,0.0477254,-0.0056892,-8.85833e-05,-5.97318e-06,-6.76237e-06,0.182368,-0.0259029
0.134831,0.180224,0.151182,0.0290419,-0.00569642,-8.86946e-05,-5.98062e-06,-6.77114e-06,0.182942,-0.0259625
0.140694,0.150412,0.151692,-0.00128009,-0.00570364,-8.88059e-05,-5.98807e-06,-6.77989e-06,0.183519,-0.0260221
0.146556,0.0279471,0.152204,-0.124257,-0.00571086,-8.89172e-05,-5.99553e-06,-6.78862e-06,0.184099,-0.0260817
0.152418,0.194574,0.152719,0.0418551,-0.00571807,-8.90285e-05,-6.00301e-06,-6.79733e-06,0.18468,-0.0261411
0.15828,0.186947,0.153237,0.0337104,-0.00572528,-8.91398e-05,-6.01051e-06,-6.80602e-06,0.185264,-0.0262005
0.164143,0.12134,0.153756,-0.0324165,-0.00573249,-8.92511e-05,-6.01802e-06,-6.81469e-06,0.185851,-0.0262598
0.170005,0.167947,0.154278,0.0136681,-0.00573969,-8.93624e-05,-6.02556e-06,-6.82334e-06,0.186439,-0.026319
0.175867,0.255122,0.154803,0.100319,-0.00574689,-8.94738e-05,-6.0331e-06,-6.83197e-06,0.187031,-0.0263782
0.181729,0.0655594,0.15533,-0.0897709,-0.00575408,-8.95851e-05,-6.04067e-06,-6.84058e-06,0.187624,-0.0264373
0.187592,0.00193017,0.15586,-0.15393,-0.00576127,-8.96964e-05,-6.04825e-06,-6.84916e-06,0.18822,-0.0264963
0.193454,0.0337498,0.156392,-0.122642,-0.00576845,-8.98076e-05,-6.05585e-06,-6.85772e-06,0.188819,-0.0265552
0.199316,0.0577734,0.156927,-0.0991537,-0.00577563,-8.99189e-05,-6.06346e-06,-6.86625e-06,0.18942,-0.026614
0.205178,-0.142168,0.157464,-0.299632,-0.0057828,-9.00301e-05,-6.0711e-06,-6.87475e-06,0.190023,-0.0266728
