ppm,observed,fitted,residual,component_EGDA,component_EGMA,component_EG,component_AcOH,component_exchange_pool,component_baseline
0,0.428031,0.421727,0.00630399,0.0146995,0.0030353,0.000963398,0.00509232,0.495167,-0.09723
0.00586224,0.500214,0.422847,0.0773674,0.0147387,0.0030428,0.000965051,0.00510838,0.496098,-0.0971064
0.0117245,0.519168,0.423969,0.0951987,0.0147782,0.00305035,0.000966708,0.00512454,0.497033,-0.096983
0.0175867,0.643433,0.425095,0.218338,0.014818,0.00305793,0.000968372,0.0051408,0.49797,-0.0968597
0.0234489,0.472171,0.426225,0.0459461,0.0148579,0.00306556,0.000970041,0.00515716,0.498911,-0.0967365
0.0293112,0.499952,0.427358,0.0725947,0.0148981,0.00307323,0.000971716,0.00517362,0.499854,-0.0966134
0.0351734,0.472366,0.428494,0.0438727,0.0149385,0.00308094,0.000973397,0.00519019,0.500801,-0.0964904
0.0410357,0.59214,0.429633,0.162506,0.0149791,0.00308869,0.000975083,0.00520686,0.501751,-0.0963676
0.0468979,0.508571,0.430777,0.077794,0.01502,0.00309648,0.000976776,0.00522364,0.502704,-0.0962448
0.0527601,0.522009,0.431923,0.0900854,0.0150611,0.00310432,0.000978474,0.00524053,0.503661,-0.0961221
0.0586224,0.554226,0.433073,0.121152,0.0151025,0.0031122,0.000980178,0.00525752,0.50462,-0.0959995
0.0644846,0.509866,0.434227,0.0756389,0.0151441,0.00312012,0.000981888,0.00527463,0.505583,-0.095877
0.0703468,0.627526,0.435384,0.192142,0.0151859,0.00312809,0.000983604,0.00529184,0.506549,-0.0957547
0.0762091,0.4208,0.436545,-0.015745,0.015228,0.0031361,0.000985326,0.00530917,0.507519,-0.0956324
0.0820713,0.511636,0.437709,0.0739272,0.0152703,0.00314416,0.000987054,0.00532661,0.508491,-0.0955102
0.0879336,0.510134,0.438877,0.0712567,0.0153129,0.00315226,0.000988788,0.00534416,0.509467,-0.0953882
0.0937958,0.577047,0.440048,0.136999,0.0153557,0.00316041,0.000990528,0.00536183,0.510446,-0.0952662
0.099658,0.47949,0.441223,0.0382665,0.0153988,0.0031686,0.000992275,0.00537961,0.511428,-0.0951444
0.10552,0.357384,0.442402,-0.085018,0.0154421,0.00317684,0.000994027,0.00539751,0.512414,-0.0950226
0.111383,0.286912,0.443584,-0.156672,0.0154857,0.00318512,0.000995786,0.00541553,0.513403,-0.094901
0.117245,0.498726,0.44477,0.0539551,0.0155296,0.00319345,0.00099755,0.00543367,0.514396,-0.0947795
0.123107,0.468282,0.44596,0.0223218,0.0155737,0.00320183,0.000999321,0.00545193,0.515391,-0.094658
0.128969,0.407044,0.447154,-0.04011,0.0156181,0.00321026,0.0010011,0.00547031,0.516391,-0.0945367
0.134831,0.310496,0.448351,-0.137855,0.0156628,0.00321873,0.00100288,0.00548881,0.517393,-0.0944155
0.140694,0.468938,0.449552,0.0193857,0.0157077,0.00322726,0.00100467,0.00550744,0.518399,-0.0942943
0.146556,0.490975,0.450757,0.0402184,0.0157529,0.00323583,0.00100647,0.00552619,0.519409,-0.0941733
0.152418,0.52318,0.451965,0.0712146,0.0157984,0.00324445,0.00100827,0.00554507,0.520422,-0.0940524
0.15828,0.389038,0.453178,-0.0641395,0.0158441,0.00325313,0.00101008,0.00556407,0.521438,-0.0939316
0.164143,0.469167,0.454394,0.0147733,0.0158902,0.00326185,0.0010119,0.00558321,0.522458,-0.0938109
0.170005,0.382308,0.455614,-0.0733062,0.0159365,0.00327062,0.00101372,0.00560248,0.523481,-0.0936903
0.175867,0.470694,0.456838,0.0138556,0.0159831,0.00327945,0.00101555,0.00562187,0.524508,-0.0935698
0.181729,0.426057,0.458066,-0.0320089,0.01603,0.00328833,0.00101738,0.00564141,0.525539,-0.0934494
0.187592,0.456434,0.459298,-0.00286375,0.0160772,0.00329726,0.00101922,0.00566107,0.526573,-0.0933291
0.193454,0.495176,0.460534,0.0346421,0.0161247,0.00330624,0.00102107,0.00568087,0.52761,-0.0932089
0.199316,0.537639,0.461774,0.0758648,0.0161725,0.00331528,0.00102293,0.00570081,0.528651,-0.0930888
0.205178,0.544703,0.463018,0.0816857,0.0162206,0.00332437,0.00102479,0.00572089,0.529696,-0.0929689
0.211041,0.442426,0.464266,-0.0218397,0.016269,0.00333351,0.00102666,0.00574111,0.530744,-0.092849
0.216903,0.668486,0.465517,0.202969,0.0163177,0.00334271,0.00102853,0.00576147,0.531796,-0.0927292
0.222765,0.500978,0.466773,0.0342042,0.0163667,0.00335197,0.00103042,0.00578197,0.532852,-0.0926096
0.228627,0.543292,0.468034,0.0752588,0.016416,0.00336128,0.0010323,0.00580262,0.533911,-0.09249
0.234489,0.54283,0.469298,0.0735324,0.0164656,0.00337064,0.0010342,0.00582341,0.534974,-0.0923705
0.240352,0.597569,0.470566,0.127003,0.0165156,0.00338007,0.0010361,0.00584435,0.536041,-0.0922512
0.246214,0.450415,0.471839,-0.0214234,0.0165658,0.00338955,0.00103801,0.00586544,0.537112,-0.0921319
0.252076,0.514292,0.473115,0.0411773,0.0166164,0.00339909,0.00103993,0.00588668,0.538186,-0.0920128
0.257938,0.432777,0.474396,-0.0416186,0.0166674,0.00340869,0.00104185,0.00590807,0.539264,-0.0918937
0.263801,0.446637,0.475681,-0.029044,0.0167186,0.00341835,0.00104379,0.00592962,0.540346,-0.0917748
0.269663,0.49329,0.476971,0.0163195,0.0167702,0.00342807,0.00104572,0.00595132,0.541431,-0.091656
0.275525,0.526383,0.478264,0.0481186,0.0168222,0.00343785,0.00104767,0.00597318,0.542521,-0.0915372
0.281387,0.465905,0.479562,-0.0136567,0.0168744,0.00344769,0.00104962,0.0059952,0.543614,-0.0914186
0.28725,0.544967,0.480864,0.0641021,0.0169271,0.00345759,0.00105158,0.00601738,0.544711,-0.0913001
0.293112,0.631759,0.482171,0.149588,0.01698,0.00346755,0.00105355,0.00603972,0.545812,-0.0911817
