ppm,observed,fitted,residual,component_EGDA,component_EGMA,component_EG,component_AcOH,component_exchange_pool,component_baseline
0,0.220361,0.131938,0.0884229,-0.00156831,-0.000885462,-0.00064914,-0.00191724,0.174638,-0.0376802
0.00586224,0.0190791,0.132428,-0.113349,-0.00157013,-0.000886485,-0.000649902,-0.00191946,0.175162,-0.037708
0.0117245,0.137575,0.132921,0.0046543,-0.00157194,-0.000887507,-0.000650667,-0.00192168,0.175688,-0.0377357
0.0175867,0.204091,0.133415,0.0706756,-0.00157375,-0.000888529,-0.000651432,-0.0019239,0.176216,-0.0377634
0.0234489,0.185269,0.133912,0.0513569,-0.00157556,-0.000889552,-0.0006522,-0.0019261,0.176746,-0.037791
0.0293112,0.066272,0.134411,-0.0681387,-0.00157737,-0.000890574,-0.000652969,-0.0019283,0.177278,-0.0378186
0.0351734,0.127585,0.134912,-0.00732631,-0.00157918,-0.000891596,-0.000653739,-0.0019305,0.177813,-0.0378461
0.0410357,0.139413,0.135415,0.00399862,-0.00158099,-0.000892617,-0.000654511,-0.00193269,0.178349,-0.0378735
0.0468979,0.166466,0.13592,0.0305459,-0.00158279,-0.000893639,-0.000655285,-0.00193487,0.178887,-0.037901
0.0527601,0.310911,0.136427,0.174484,-0.0015846,-0.000894659,-0.00065606,-0.00193704,0.179428,-0.0379283
0.0586224,0.374373,0.136937,0.237436,-0.0015864,-0.00089568,-0.000656837,-0.00193921,0.179971,-0.0379556
0.0644846,0.382929,0.137449,0.24548,-0.0015882,-0.0008967,-0.000657615,-0.00194137,0.180515,-0.0379829
0.0703468,0.174805,0.137963,0.0368422,-0.00158999,-0.000897719,-0.000658395,-0.00194352,0.181062,-0.0380101
0.0762091,0.101783,0.138479,-0.0366957,-0.00159179,-0.000898738,-0.000659177,-0.00194566,0.181612,-0.0380373
0.0820713,0.153648,0.138997,0.014651,-0.00159358,-0.000899757,-0.00065996,-0.0019478,0.182163,-0.0380644
0.0879336,0.20895,0.139518,0.0694321,-0.00159537,-0.000900774,-0.000660745,-0.00194992,0.182716,-0.0380914
0.0937958,-0.0118658,0.140041,-0.151907,-0.00159715,-0.000901791,-0.000661531,-0.00195204,0.183272,-0.0381184
0.099658,0.0600549,0.140566,-0.0805114,-0.00159894,-0.000902808,-0.000662319,-0.00195415,0.18383,-0.0381454
0.10552,0.311285,0.141094,0.170192,-0.00160072,-0.000903823,-0.000663109,-0.00195625,0.18439,-0.0381723
0.111383,0.0977639,0.141624,-0.0438596,-0.0016025,-0.000904838,-0.0006639,-0.00195834,0.184952,-0.0381991
0.117245,0.082114,0.142156,-0.0600416,-0.00160427,-0.000905851,-0.000664692,-0.00196042,0.185517,-0.0382259
0.123107,0.0807572,0.14269,-0.0619328,-0.00160604,-0.000906864,-0.000665487,-0.0019625,0.186084,-0.0382527
0.128969,0.194668,0.143227,0.0514409,-0.00160781,-0.000907876,-0.000666283,-0.00196456,0.186653,-0.0382794
0.134831,0.176477,0.143766,0.0327113,-0.00160958,-0.000908886,-0.000667081,-0.00196661,0.187224,-0.038306
0.140694,0.14665,0.144307,0.00234328,-0.00161134,-0.000909895,-0.00066788,-0.00196864,0.187798,-0.0383326
0.146556,0.024171,0.144851,-0.12068,-0.00161309,-0.000910903,-0.000668681,-0.00197067,0.188374,-0.0383592
0.152418,0.190783,0.145397,0.0453863,-0.00161485,-0.00091191,-0.000669483,-0.00197269,0.188952,-0.0383857
0.15828,0.183141,0.145946,0.0371955,-0.0016166,-0.000912915,-0.000670287,-0.00197469,0.189532,-0.0384121
0.164143,0.117519,0.146497,-0.0289775,-0.00161834,-0.000913919,-0.000671093,-0.00197668,0.190115,-0.0384385
0.170005,0.164111,0.14705,0.0170609,-0.00162008,-0.000914922,-0.0006719,-0.00197866,0.1907,-0.0384649
0.175867,0.251271,0.147606,0.103665,-0.00162182,-0.000915923,-0.00067271,-0.00198063,0.191288,-0.0384911
0.181729,0.0616935,0.148164,-0.0864704,-0.00162355,-0.000916922,-0.00067352,-0.00198258,0.191878,-0.0385174
0.187592,-0.00195094,0.148725,-0.150676,-0.00162527,-0.000917919,-0.000674333,-0.00198452,0.19247,-0.0385436
