ppm,observed,fitted,residual,component_EGDA,component_EGMA,component_EG,component_AcOH,component_exchange_pool,component_baseline
0,0.254799,0.364174,-0.109375,0.00479985,0.00307507,0.00167115,0.00666032,0.370845,-0.0228767
0.00586224,0.526561,0.364931,0.16163,0.00481309,0.00308291,0.00167408,0.00668199,0.371575,-0.0228955
0.0117245,0.302131,0.365691,-0.0635599,0.0048264,0.0030908,0.00167702,0.00670381,0.372307,-0.0229143
0.0175867,0.511985,0.366453,0.145532,0.00483979,0.00309873,0.00167997,0.00672576,0.373042,-0.022933
0.0234489,0.484173,0.367219,0.116954,0.00485326,0.0031067,0.00168293,0.00674785,0.373779,-0.0229517
0.0293112,0.384427,0.367987,0.0164406,0.00486681,0.00311472,0.00168589,0.00677009,0.374519,-0.0229703
0.0351734,0.279429,0.368758,-0.0893287,0.00488044,0.00312278,0.00168887,0.00679247,0.375262,-0.0229889
0.0410357,0.458335,0.369531,0.0888035,0.00489414,0.00313089,0.00169186,0.006815,0.376007,-0.0230074
0.0468979,0.578139,0.370308,0.207831,0.00490793,0.00313904,0.00169486,0.00683767,0.376754,-0.0230259
0.0527601,0.360566,0.371087,-0.0105217,0.0049218,0.00314724,0.00169787,0.00686049,0.377504,-0.0230444
0.0586224,0.356481,0.37187,-0.0153886,0.00493576,0.00315548,0.00170089,0.00688347,0.378257,-0.0230628
0.0644846,0.484661,0.372655,0.112005,0.0049498,0.00316377,0.00170393,0.00690659,0.379012,-0.0230812
0.0703468,0.455417,0.373443,0.0819739,0.00496392,0.00317211,0.00170697,0.00692987,0.37977,-0.0230996
0.0762091,0.605988,0.374234,0.231754,0.00497812,0.0031805,0.00171002,0.0069533,0.38053,-0.0231179
0.0820713,0.406581,0.375029,0.0315523,0.00499241,0.00318893,0.00171309,0.00697689,0.381293,-0.0231361
0.0879336,0.453474,0.375826,0.0776484,0.00500679,0.00319741,0.00171616,0.00700064,0.382059,-0.0231544
0.0937958,0.297077,0.376626,-0.0795482,0.00502126,0.00320594,0.00171925,0.00702454,0.382827,-0.0231725
0.099658,0.570024,0.377429,0.192596,0.00503581,0.00321452,0.00172235,0.00704861,0.383598,-0.0231907
0.10552,0.382905,0.378235,0.00467026,0.00505046,0.00322315,0.00172545,0.00707283,0.384372,-0.0232088
0.111383,0.186417,0.379044,-0.192627,0.00506519,0.00323183,0.00172857,0.00709723,0.385148,-0.0232269
0.117245,0.326705,0.379856,-0.0531506,0.00508001,0.00324056,0.0017317,0.00712179,0.385927,-0.0232449
0.123107,0.368096,0.380671,-0.0125747,0.00509493,0.00324935,0.00173485,0.00714651,0.386708,-0.0232629
0.128969,0.577159,0.381489,0.195669,0.00510993,0.00325818,0.001738,0.0071714,0.387493,-0.0232808
0.134831,0.425434,0.382311,0.0431234,0.00512503,0.00326706,0.00174117,0.00719647,0.38828,-0.0232987
0.140694,0.411646,0.383135,0.0285112,0.00514023,0.003276,0.00174434,0.00722171,0.389069,-0.0233166
0.146556,0.465943,0.383963,0.0819804,0.00515552,0.00328499,0.00174753,0.00724712,0.389862,-0.0233344
0.152418,0.577561,0.384793,0.192767,0.0051709,0.00329404,0.00175073,0.00727271,0.390657,-0.0233522
0.15828,0.454315,0.385627,0.0686873,0.00518639,0.00330313,0.00175394,0.00729847,0.391455,-0.0233699
0.164143,0.523155,0.386464,0.136691,0.00520197,0.00331229,0.00175716,0.00732442,0.392256,-0.0233876
0.170005,0.494695,0.387305,0.10739,0.00521764,0.00332149,0.0017604,0.00735054,0.39306,-0.0234053
0.175867,0.409103,0.388148,0.0209547,0.00523342,0.00333076,0.00176364,0.00737685,0.393866,-0.0234229
