param,round,median_rel_width_pct,median_rel_error_pct,n_bound_active
Ea1_J,1,136.00176491560788,41.31726834908189,0
Ea1_J,2,8.660763802299197,9.016929723182677,0
Ea1_J,3,2.5742849913029353,1.0467235522055085,0
Ea1_J,4,1.6688791755654648,0.39980951748720406,0
Ea1_J,5,1.3227947203306405,0.33275727002082256,0
Ea1_J,6,1.1963446530853434,0.32427190696133756,0
Ea1_J,7,1.0462785427268178,0.30642030567532563,0
Ea1_J,8,0.936635840098327,0.26750501171582397,0
Ea2_J,1,139.93707658173952,14.750221688801389,0
Ea2_J,2,100.16257114583745,19.96735574047137,0
Ea2_J,3,4.381105200742562,1.2384293962200144,0
Ea2_J,4,2.8091002323351644,0.6444011151660434,0
Ea2_J,5,2.184570230599099,0.6135586645881264,0
Ea2_J,6,1.7680422681333856,0.447032599932784,0
Ea2_J,7,1.6231272745256164,0.46462232120818014,0
Ea2_J,8,1.472798119646841,0.43317537064379574,0
K1_ref,1,849.6960992807553,31.330166864868215,0
K1_ref,2,812.0339360300718,17.493159091595686,0
K1_ref,3,653.3764592715627,96.47820276918168,0
K1_ref,4,561.5406987646502,96.99830182304139,0
K1_ref,5,528.2260135384506,99.81150753776626,0
K1_ref,6,515.2609607242703,129.97421288300947,0
K1_ref,7,509.46109902267335,126.51365623748967,0
K1_ref,8,513.7574767204437,132.08703643116073,1
K2_ref,1,849.6960982317828,120.71887015287668,0
K2_ref,2,132.24249534825225,16.708360111054454,0
K2_ref,3,20.987057613430117,5.039885125366849,0
K2_ref,4,12.67867656261792,2.471974600133675,0
K2_ref,5,9.350010799610665,2.405848832379859,0
K2_ref,6,8.6744652692412,2.495640655801057,0
K2_ref,7,7.068288250476784,2.1963211267573723,0
K2_ref,8,6.690926057634261,2.1413437847064456,0
k1_ref,1,207.30724650034753,3.9211449691863467,0
k1_ref,2,30.78802139649276,26.16026695320563,0
k1_ref,3,6.338413778884943,3.0180521832385176,0
k1_ref,4,4.101174644172839,1.105168755616076,0
k1_ref,5,3.195020961324113,1.1011649535609014,0
k1_ref,6,2.859024747894434,1.207537658054536,0
k1_ref,7,2.6370540780784992,1.2708594414131857,0
k1_ref,8,2.421715080855952,1.2316844396450422,0
k2_ref,1,555.01760439184,436.7556456239631,0
k2_ref,2,468.14160845031046,117.93462389252316,0
k2_ref,3,13.045624735363287,4.300358526606463,0
k2_ref,4,8.011951631939906,2.3356420779172717,0
k2_ref,5,5.553995247504966,1.5761304466295978,0
k2_ref,6,4.889469937835655,1.5042742531796882,0
k2_ref,7,4.701352213117027,1.63505753645799,0
k2_ref,8,4.224925155010262,1.5135860849944172,0
