strategy,round,p_correct,model_entropy,param_err_pct,blind_rmse_M
F,1,0.4990788564244081,0.6931364710979341,153.91534178475845,0.18418617806449983
F,2,0.7009707887424748,0.4336429874494002,162.44155105591577,0.0860835607530138
F,3,0.9999999824373494,2.664010227866004e-07,155.33369182061355,0.039165324452217654
F,4,0.975,5.707732894433801e-195,119.4985500739884,0.028175410983680305
F,5,1.0,1.83e-322,115.50158510880037,0.027523460737518858
F,6,1.0,0.0,117.28750777121827,0.02793112676110432
F,7,1.0,0.0,116.76543939916846,0.027764836759457727
F,8,1.0,0.0,116.2203448090175,0.027734305013152515
