scenario,strategy,metric,basis,round,n_total,n_observed,n_in_summary,n_faulted_cumulative,median,q25,q75,boot_ci_lo,boot_ci_hi
S7_spatial_modes,F-zbatch,blind_rmse_M,observed,7,40,40,40,0,0.000982638679011753,0.0007929198097921774,0.0013872267802235508,0.000893212703773544,0.0012201066677652943
S7_spatial_modes,F-zbatch,blind_rmse_M,observed,8,40,40,40,0,0.0009650297663195253,0.0007424212151626928,0.001293455343120616,0.000807051945735187,0.0011774608757206095
S7_spatial_modes,F-zfixed,blind_rmse_M,observed,1,40,40,40,0,0.09372030293163752,0.08770138014400437,0.10052314067316691,0.08941453828114856,0.09814231019023573
S7_spatial_modes,F-zfixed,blind_rmse_M,observed,2,40,40,40,0,0.014693869997674702,0.01222744092165208,0.016574587408255702,0.01386288202669713,0.015591271664625189
S7_spatial_modes,F-zfixed,blind_rmse_M,observed,3,40,40,40,0,0.0021026596923089972,0.0016554687851748793,0.0029660548587190265,0.0017543105143618277,0.002890575325141165
S7_spatial_modes,F-zfixed,blind_rmse_M,observed,4,40,40,40,0,0.001259896218065144,0.0009970223434039595,0.0017665850340854205,0.0011706386468721026,0.0014466065888051295
S7_spatial_modes,F-zfixed,blind_rmse_M,observed,5,40,40,40,0,0.001219260698827764,0.000965478384785387,0.0015396991605200708,0.001081739729146543,0.0013687451299802735
S7_spatial_modes,F-zfixed,blind_rmse_M,observed,6,40,40,40,0,0.0011170711805784566,0.0009489903857418921,0.0014373411197968046,0.0010035402112438538,0.0012975413752704915
S7_spatial_modes,F-zfixed,blind_rmse_M,observed,7,40,40,40,0,0.0010844454092215124,0.0009499640089747248,0.0014248838582327497,0.000995634199505583,0.0012450626884219888
S7_spatial_modes,F-zfixed,blind_rmse_M,observed,8,40,40,40,0,0.0010892644895660435,0.0008949109893488452,0.001356721869421965,0.000947951088943156,0.0011952586264590997
S7_spatial_modes,F-zadaptive,max_rel_ci_pct,observed,1,40,40,40,0,761.3063700106604,761.306369820187,1637.9794484623276,761.3063698624285,980.1131940823859
S7_spatial_modes,F-zadaptive,max_rel_ci_pct,observed,2,40,40,40,0,725.7112175001688,675.5111595577885,1042.208335810198,696.7803204825047,906.2839618314484
S7_spatial_modes,F-zadaptive,max_rel_ci_pct,observed,3,40,40,40,0,571.6040751880282,500.7452781180242,660.1095068565494,528.0806338603066,636.8166137133626
S7_spatial_modes,F-zadaptive,max_rel_ci_pct,observed,4,40,38,38,2,500.75044406155007,402.3045062070794,567.9487913865958,433.868304062676,549.2888833819643
S7_spatial_modes,F-zadaptive,max_rel_ci_pct,observed,5,40,38,38,2,497.76191205913847,340.33540544119785,554.9750772355728,412.9975855936673,531.3751299494376
S7_spatial_modes,F-zadaptive,max_rel_ci_pct,observed,6,40,38,38,2,484.66727793799447,318.21933335568076,545.3880484347142,364.0267212522352,508.86137580736215
S7_spatial_modes,F-zadaptive,max_rel_ci_pct,observed,7,40,38,38,2,470.2401376962554,265.609371550267,541.303692247839,368.3300709811464,504.48445644588685
S7_spatial_modes,F-zadaptive,max_rel_ci_pct,observed,8,40,38,38,2,445.62625805852724,260.5329710568719,540.5890837195561,336.21673719441753,488.9540234711421
S7_spatial_modes,F-zbatch,max_rel_ci_pct,observed,1,40,40,40,0,761.3063700106604,761.306369820187,1637.9794484623276,761.3063698624285,920.0521153061743
S7_spatial_modes,F-zbatch,max_rel_ci_pct,observed,2,40,40,40,0,735.4034210237062,724.6427032613543,1045.2509458457273,728.4456528821443,900.3143047257142
S7_spatial_modes,F-zbatch,max_rel_ci_pct,observed,3,40,40,40,0,568.3395126822256,524.802943745311,622.5010904332069,542.6758140206243,600.2330291183499
S7_spatial_modes,F-zbatch,max_rel_ci_pct,observed,4,40,40,40,0,478.81931506563495,384.42789453274827,578.5353959850602,425.913464749097,551.8865471806307
S7_spatial_modes,F-zbatch,max_rel_ci_pct,observed,5,40,40,40,0,446.52363599529497,305.0182925161455,556.887216890604,316.692220145056,497.1845549737568
S7_spatial_modes,F-zbatch,max_rel_ci_pct,observed,6,40,40,40,0,433.995380418058,281.6908177927859,536.5811404365998,344.8972159785295,494.5708637041315
S7_spatial_modes,F-zbatch,max_rel_ci_pct,observed,7,40,40,40,0,428.38670114079434,258.7046032771239,515.5184724018833,332.92077000448904,490.1342981432304
S7_spatial_modes,F-zbatch,max_rel_ci_pct,observed,8,40,40,40,0,432.53558059403036,258.21129013643343,505.74135746881075,308.8170173413754,481.9064315672373
S7_spatial_modes,F-zfixed,max_rel_ci_pct,observed,1,40,40,40,0,761.3063701027204,761.3063699956195,2624.6455249516093,761.3063700189269,1820.7403871272784
S7_spatial_modes,F-zfixed,max_rel_ci_pct,observed,2,40,40,40,0,885.6602567838028,705.6349428254555,1152.0874770681262,726.6170538935404,1059.4609850122872
S7_spatial_modes,F-zfixed,max_rel_ci_pct,observed,3,40,40,40,0,605.5215504589806,513.5411561897836,648.5798630975529,545.739483942559,637.1839635343061
S7_spatial_modes,F-zfixed,max_rel_ci_pct,observed,4,40,40,40,0,473.8492725125157,355.5204349015843,591.577086469202,411.89841004719216,534.3136063066428
S7_spatial_modes,F-zfixed,max_rel_ci_pct,observed,5,40,40,40,0,466.4064654729217,301.9719424112414,577.8026565649379,384.9566923714871,523.3274072485028
S7_spatial_modes,F-zfixed,max_rel_ci_pct,observed,6,40,40,40,0,445.89042592087685,324.1565126805915,574.1554912411098,368.26435125144087,513.6523600657796
S7_spatial_modes,F-zfixed,max_rel_ci_pct,observed,7,40,40,40,0,452.9967299935354,284.66287721360203,581.4889433582066,382.6810303346798,508.80858387320353
S7_spatial_modes,F-zfixed,max_rel_ci_pct,observed,8,40,40,40,0,407.92019797892533,294.9428332326317,576.8185403956314,339.2030125580461,536.8977414301169
