scenario,strategy,metric,basis,round,n_total,n_observed,n_in_summary,n_faulted_cumulative,median,q25,q75,boot_ci_lo,boot_ci_hi
S4a_ambiguity,D,param_err_pct,observed,1,40,40,40,0,338.3475447547605,243.7897412013323,371.1828893642685,291.52608562379726,359.0626294022482
S4a_ambiguity,D,param_err_pct,observed,2,40,40,40,0,232.45122043932565,183.0859039741946,252.8031007983024,195.5877281159557,248.44797297310248
S4a_ambiguity,D,param_err_pct,observed,3,40,40,40,0,46.05484617465275,43.747441166547304,49.08995827306512,44.22355599892519,48.02596546005498
S4a_ambiguity,D,param_err_pct,observed,4,40,40,40,0,42.29319817121724,41.02784197794918,43.84824747734638,41.51517244980878,43.35147136628839
S4a_ambiguity,D,param_err_pct,observed,5,40,40,40,0,41.76906121900321,39.35266828997647,43.61543163027899,41.17670900975907,42.79856208885221
S4a_ambiguity,D,param_err_pct,observed,6,40,40,40,0,41.62798541512109,19.532011631201076,42.503590668489736,41.05691396664825,42.05435122037269
S4a_ambiguity,D,param_err_pct,observed,7,40,40,40,0,41.45089469808334,27.958767900077717,43.26753936620537,40.55762645610849,42.36041976185585
S4a_ambiguity,D,param_err_pct,observed,8,40,40,40,0,41.50213350259049,16.560225694061316,42.6025239148408,36.82202275356033,42.350976687432365
S4a_ambiguity,D,param_err_pct,observed,9,40,40,40,0,41.339996278592835,12.045081845427159,42.56652635606646,25.238490920153133,42.02809717054399
S4a_ambiguity,D,param_err_pct,observed,10,40,40,40,0,40.65584260345033,20.166066570467777,42.04097817054005,36.12642131225154,41.6495530585309
S4a_ambiguity,F,param_err_pct,observed,1,40,40,40,0,80.9660156935378,60.70031512185677,90.85147872969085,66.91815414631647,85.57477680180438
S4a_ambiguity,F,param_err_pct,observed,2,40,40,40,0,34.000461915382004,20.215931399780956,56.413877283707144,25.249865484977967,52.80211981074887
S4a_ambiguity,F,param_err_pct,observed,3,40,40,40,0,15.989858719677086,10.769930617480671,19.71297126747585,12.274302916123403,17.440844606582868
S4a_ambiguity,F,param_err_pct,observed,4,40,40,40,0,14.503928764709595,8.873453507578038,20.12926902506945,10.604185873382965,18.161487780173157
S4a_ambiguity,F,param_err_pct,observed,5,40,40,40,0,16.445421486642086,8.539049878334243,20.98308510740442,10.508234729150136,18.828330120701775
S4a_ambiguity,F,param_err_pct,observed,6,40,40,40,0,16.9760212378966,8.889311077905216,21.4408374512812,11.304050942341037,20.594711576162297
S4a_ambiguity,F,param_err_pct,observed,7,40,40,40,0,17.665396009323686,9.769657484303911,23.07132823302404,12.997130164858927,20.598821558536464
S4a_ambiguity,F,param_err_pct,observed,8,40,40,40,0,17.75428226047966,11.25534047198597,27.02314870108069,14.799267393139903,21.474215088681802
S4a_ambiguity,F,param_err_pct,observed,9,40,40,40,0,18.11908760414174,10.120642729287626,27.22785638897327,14.469552217322434,24.52350391756749
S4a_ambiguity,F,param_err_pct,observed,10,40,40,40,0,17.235705396716817,10.53878642238364,28.12734835530644,13.822664742461278,24.52028377864159
S4a_ambiguity,D,blind_rmse_M,observed,1,40,40,40,0,0.1435775156846795,0.11756770353528476,0.1507164467060939,0.1305477513630397,0.14968788598065264
S4a_ambiguity,D,blind_rmse_M,observed,2,40,40,40,0,0.037763024393743225,0.027586657588727304,0.046392979768197,0.030543089757588886,0.04431814507836228
S4a_ambiguity,D,blind_rmse_M,observed,3,40,40,40,0,0.00606499646262846,0.004998866519680583,0.007959161870782609,0.0052641323449002225,0.0067141506454192635
S4a_ambiguity,D,blind_rmse_M,observed,4,40,40,40,0,0.003521868031568683,0.00293050302831509,0.004733690702946102,0.0030451202243996314,0.004134581717724338
S4a_ambiguity,D,blind_rmse_M,observed,5,40,40,40,0,0.0033881563550544535,0.002849743149808434,0.004453386212480218,0.0030497988236064385,0.0038414111230390987
S4a_ambiguity,D,blind_rmse_M,observed,6,40,40,40,0,0.0032478785450230224,0.0027030553372107097,0.00432354245519807,0.002993661880067538,0.0038370936228133354
S4a_ambiguity,D,blind_rmse_M,observed,7,40,40,40,0,0.0031961930384279014,0.0027187167419055625,0.004137926090984985,0.002860975447215989,0.0037194036704978096
S4a_ambiguity,D,blind_rmse_M,observed,8,40,40,40,0,0.0030847212244662276,0.002673624802391319,0.0041458773382927515,0.002801674991285862,0.003731214626670111
S4a_ambiguity,D,blind_rmse_M,observed,9,40,40,40,0,0.0030051430427814243,0.002649613310365507,0.004057592609637423,0.0028393625403429386,0.0037582803152204722
S4a_ambiguity,D,blind_rmse_M,observed,10,40,40,40,0,0.0029760189793570234,0.0024808313641252167,0.003907866522590093,0.0026988114463826324,0.003626287575756511
S4a_ambiguity,F,blind_rmse_M,observed,1,40,40,40,0,0.09886954946521145,0.0914021312234854,0.10267422985325851,0.09506764369840226,0.10181951142722562
S4a_ambiguity,F,blind_rmse_M,observed,2,40,40,40,0,0.014718903978018269,0.012095169810374121,0.017525115542881206,0.012945521559510002,0.016075021165347245
S4a_ambiguity,F,blind_rmse_M,observed,3,40,40,40,0,0.0032769262194626866,0.002587936004614549,0.00459137238026196,0.0028494710835141645,0.004305884018486985
S4a_ambiguity,F,blind_rmse_M,observed,4,40,40,40,0,0.0013736794995594373,0.0009699596063697865,0.0019539095047262957,0.0011422199880906508,0.0016785468722099826
S4a_ambiguity,F,blind_rmse_M,observed,5,40,40,40,0,0.0011481932140036503,0.0009075060403005905,0.0015873116379089597,0.0009646414125986629,0.0014647262005226748
S4a_ambiguity,F,blind_rmse_M,observed,6,40,40,40,0,0.0010913220030471821,0.000813662352515516,0.0013702478853408863,0.000919316132159143,0.0012646485161178435
S4a_ambiguity,F,blind_rmse_M,observed,7,40,40,40,0,0.0010199487696403173,0.0008790787228398436,0.0012896439955115456,0.0009085638495657737,0.001228961081398037
S4a_ambiguity,F,blind_rmse_M,observed,8,40,40,40,0,0.0010318504767991153,0.0007850706548800517,0.0012807305128741844,0.0008986473688438214,0.0012026622491142537
S4a_ambiguity,F,blind_rmse_M,observed,9,40,40,40,0,0.0009701392382501501,0.0008276538396932675,0.0013105965138993586,0.0008849574752285659,0.0011746618093782814
S4a_ambiguity,F,blind_rmse_M,observed,10,40,40,40,0,0.0009310167360537696,0.0007869155036599449,0.0013271381769637185,0.0008711136830614279,0.0010960333183299567
S4a_ambiguity,D,max_rel_ci_pct,observed,1,40,40,40,0,10000.0,10000.0,10000.0,10000.0,10000.0
S4a_ambiguity,D,max_rel_ci_pct,observed,2,40,40,40,0,10000.0,10000.0,10000.0,10000.0,10000.0
S4a_ambiguity,D,max_rel_ci_pct,observed,3,40,40,40,0,10000.0,10000.0,10000.0,10000.0,10000.0
S4a_ambiguity,D,max_rel_ci_pct,observed,4,40,40,40,0,10000.0,10000.0,10000.0,10000.0,10000.0
S4a_ambiguity,D,max_rel_ci_pct,observed,5,40,40,40,0,10000.0,10000.0,10000.0,10000.0,10000.0
S4a_ambiguity,D,max_rel_ci_pct,observed,6,40,40,40,0,10000.0,2060.2755199671287,10000.0,10000.0,10000.0
S4a_ambiguity,D,max_rel_ci_pct,observed,7,40,40,40,0,10000.0,1130.659972408351,10000.0,10000.0,10000.0
S4a_ambiguity,D,max_rel_ci_pct,observed,8,40,40,40,0,10000.0,827.8864904692533,10000.0,10000.0,10000.0
S4a_ambiguity,D,max_rel_ci_pct,observed,9,40,40,40,0,10000.0,295.9371094756809,10000.0,1256.911438525151,10000.0
S4a_ambiguity,D,max_rel_ci_pct,observed,10,40,40,40,0,10000.0,882.6954690757756,10000.0,10000.0,10000.0
S4a_ambiguity,F,max_rel_ci_pct,observed,1,40,40,40,0,761.3063700106604,761.3063698125444,1803.0119496593597,761.3063698636814,1037.9693367566183
S4a_ambiguity,F,max_rel_ci_pct,observed,2,40,40,40,0,737.9435681186786,713.3732954197848,890.2162322700666,719.5695215111489,841.4888882214066
