x_m,tau_s,X_EGDA,Y_EGMA,Y_EG
3.90000000e-02,2.94053072e+01,1.38126881e-01,1.32747793e-01,5.37908728e-03
4.00000000e-02,3.01592895e+01,1.41404217e-01,1.35756677e-01,5.64753982e-03
4.10000000e-02,3.09132717e+01,1.44669013e-01,1.38747029e-01,5.92198376e-03
4.20000000e-02,3.16672539e+01,1.47921318e-01,1.41718936e-01,6.20238181e-03
4.30000000e-02,3.24212362e+01,1.51161179e-01,1.44672482e-01,6.48869682e-03
4.40000000e-02,3.31752184e+01,1.54388644e-01,1.47607752e-01,6.78089185e-03
4.50000000e-02,3.39292007e+01,1.57603759e-01,1.50524829e-01,7.07893009e-03
4.60000000e-02,3.46831829e+01,1.60806572e-01,1.53423797e-01,7.38277492e-03
4.70000000e-02,3.54371651e+01,1.63997130e-01,1.56304740e-01,7.69238988e-03
4.80000000e-02,3.61911474e+01,1.67175479e-01,1.59167741e-01,8.00773868e-03
4.90000000e-02,3.69451296e+01,1.70341666e-01,1.62012881e-01,8.32878519e-03
5.00000000e-02,3.76991118e+01,1.73495738e-01,1.64840245e-01,8.65549346e-03
5.10000000e-02,3.84530941e+01,1.76637740e-01,1.67649912e-01,8.98782767e-03
5.20000000e-02,3.92070763e+01,1.79767719e-01,1.70441966e-01,9.32575221e-03
5.30000000e-02,3.99610586e+01,1.82885719e-01,1.73216488e-01,9.66923158e-03
5.40000000e-02,4.07150408e+01,1.85991788e-01,1.75973558e-01,1.00182305e-02
5.50000000e-02,4.14690230e+01,1.89085971e-01,1.78713257e-01,1.03727138e-02
5.60000000e-02,4.22230053e+01,1.92168312e-01,1.81435666e-01,1.07326465e-02
5.70000000e-02,4.29769875e+01,1.95238857e-01,1.84140864e-01,1.10979938e-02
5.80000000e-02,4.37309697e+01,1.98297652e-01,1.86828931e-01,1.14687210e-02
5.90000000e-02,4.44849520e+01,2.01344740e-01,1.89499946e-01,1.18447936e-02
6.00000000e-02,4.52389342e+01,2.04380166e-01,1.92153989e-01,1.22261772e-02
6.10000000e-02,4.59929164e+01,2.07403976e-01,1.94791138e-01,1.26128377e-02
6.20000000e-02,4.67468987e+01,2.10416213e-01,1.97411472e-01,1.30047410e-02
6.30000000e-02,4.75008809e+01,2.13416921e-01,2.00015068e-01,1.34018533e-02
6.40000000e-02,4.82548632e+01,2.16406144e-01,2.02602004e-01,1.38041407e-02
6.50000000e-02,4.90088454e+01,2.19383927e-01,2.05172357e-01,1.42115699e-02
6.60000000e-02,4.97628276e+01,2.22350312e-01,2.07726205e-01,1.46241073e-02
6.70000000e-02,5.05168099e+01,2.25305344e-01,2.10263625e-01,1.50417196e-02
6.80000000e-02,5.12707921e+01,2.28249066e-01,2.12784692e-01,1.54643738e-02
6.90000000e-02,5.20247743e+01,2.31181520e-01,2.15289483e-01,1.58920370e-02
7.00000000e-02,5.27787566e+01,2.34102750e-01,2.17778073e-01,1.63246763e-02
7.10000000e-02,5.35327388e+01,2.37012798e-01,2.20250539e-01,1.67622590e-02
7.20000000e-02,5.42867211e+01,2.39911708e-01,2.22706955e-01,1.72047527e-02
7.30000000e-02,5.50407033e+01,2.42799522e-01,2.25147397e-01,1.76521250e-02
7.40000000e-02,5.57946855e+01,2.45676281e-01,2.27571938e-01,1.81043438e-02
7.50000000e-02,5.65486678e+01,2.48542029e-01,2.29980653e-01,1.85613769e-02
7.60000000e-02,5.73026500e+01,2.51396808e-01,2.32373615e-01,1.90231925e-02
7.70000000e-02,5.80566322e+01,2.54240658e-01,2.34750900e-01,1.94897589e-02
7.80000000e-02,5.88106145e+01,2.57073623e-01,2.37112579e-01,1.99610443e-02
7.90000000e-02,5.95645967e+01,2.59895743e-01,2.39458726e-01,2.04370174e-02
8.00000000e-02,6.03185789e+01,2.62707060e-01,2.41789413e-01,2.09176468e-02
8.10000000e-02,6.10725612e+01,2.65507615e-01,2.44104714e-01,2.14029014e-02
8.20000000e-02,6.18265434e+01,2.68297449e-01,2.46404699e-01,2.18927501e-02
8.30000000e-02,6.25805257e+01,2.71076603e-01,2.48689441e-01,2.23871621e-02
8.40000000e-02,6.33345079e+01,2.73845119e-01,2.50959012e-01,2.28861066e-02
8.50000000e-02,6.40884901e+01,2.76603036e-01,2.53213482e-01,2.33895531e-02
8.60000000e-02,6.48424724e+01,2.79350394e-01,2.55452923e-01,2.38974710e-02
8.70000000e-02,6.55964546e+01,2.82087236e-01,2.57677405e-01,2.44098301e-02
8.80000000e-02,6.63504368e+01,2.84813599e-01,2.59886999e-01,2.49266002e-02
8.90000000e-02,6.71044191e+01,2.87529525e-01,2.62081774e-01,2.54477513e-02
9.00000000e-02,6.78584013e+01,2.90235054e-01,2.64261800e-01,2.59732535e-02
9.10000000e-02,6.86123836e+01,2.92930224e-01,2.66427147e-01,2.65030771e-02
9.20000000e-02,6.93663658e+01,2.95615077e-01,2.68577884e-01,2.70371923e-02
9.30000000e-02,7.01203480e+01,2.98289650e-01,2.70714080e-01,2.75755699e-02
9.40000000e-02,7.08743303e+01,3.00953983e-01,2.72835803e-01,2.81181804e-02
9.50000000e-02,7.16283125e+01,3.03608116e-01,2.74943122e-01,2.86649946e-02
9.60000000e-02,7.23822947e+01,3.06252088e-01,2.77036104e-01,2.92159835e-02
9.70000000e-02,7.31362770e+01,3.08885936e-01,2.79114818e-01,2.97711182e-02
9.80000000e-02,7.38902592e+01,3.11509701e-01,2.81179331e-01,3.03303699e-02
9.90000000e-02,7.46442414e+01,3.14123420e-01,2.83229710e-01,3.08937098e-02
1.00000000e-01,7.53982237e+01,3.16727132e-01,2.85266022e-01,3.14611096e-02
1.01000000e-01,7.61522059e+01,3.19320874e-01,2.87288333e-01,3.20325409e-02
1.02000000e-01,7.69061882e+01,3.21904686e-01,2.89296711e-01,3.26079753e-02
1.03000000e-01,7.76601704e+01,3.24478605e-01,2.91291220e-01,3.31873848e-02
1.04000000e-01,7.84141526e+01,3.27042669e-01,2.93271928e-01,3.37707413e-02
1.05000000e-01,7.91681349e+01,3.29596915e-01,2.95238898e-01,3.43580171e-02
1.06000000e-01,7.99221171e+01,3.32141382e-01,2.97192197e-01,3.49491844e-02
1.07000000e-01,8.06760993e+01,3.34676106e-01,2.99131890e-01,3.55442157e-02
1.08000000e-01,8.14300816e+01,3.37201124e-01,3.01058041e-01,3.61430833e-02
1.09000000e-01,8.21840638e+01,3.39716474e-01,3.02970714e-01,3.67457602e-02
1.10000000e-01,8.29380461e+01,3.42222193e-01,3.04869975e-01,3.73522189e-02
1.11000000e-01,8.36920283e+01,3.44718318e-01,3.06755886e-01,3.79624325e-02
1.12000000e-01,8.44460105e+01,3.47204885e-01,3.08628511e-01,3.85763741e-02
1.13000000e-01,8.51999928e+01,3.49681930e-01,3.10487914e-01,3.91940167e-02
1.14000000e-01,8.59539750e+01,3.52149491e-01,3.12334157e-01,3.98153338e-02
1.15000000e-01,8.67079572e+01,3.54607603e-01,3.14167304e-01,4.04402987e-02
1.16000000e-01,8.74619395e+01,3.57056303e-01,3.15987418e-01,4.10688850e-02
1.17000000e-01,8.82159217e+01,3.59495626e-01,3.17794559e-01,4.17010664e-02
1.18000000e-01,8.89699039e+01,3.61925608e-01,3.19588792e-01,4.23368167e-02
1.19000000e-01,8.97238862e+01,3.64346286e-01,3.21370176e-01,4.29761099e-02
1.20000000e-01,9.04778684e+01,3.66757694e-01,3.23138774e-01,4.36189200e-02
1.21000000e-01,9.12318507e+01,3.69159869e-01,3.24894647e-01,4.42652212e-02
1.22000000e-01,9.19858329e+01,3.71552844e-01,3.26637857e-01,4.49149878e-02
1.23000000e-01,9.27398151e+01,3.73936657e-01,3.28368463e-01,4.55681942e-02
1.24000000e-01,9.34937974e+01,3.76311341e-01,3.30086526e-01,4.62248151e-02
1.25000000e-01,9.42477796e+01,3.78676931e-01,3.31792107e-01,4.68848250e-02
1.26000000e-01,9.50017618e+01,3.81033463e-01,3.33485265e-01,4.75481987e-02
1.27000000e-01,9.57557441e+01,3.83380971e-01,3.35166060e-01,4.82149113e-02
1.28000000e-01,9.65097263e+01,3.85719490e-01,3.36834552e-01,4.88849376e-02
1.29000000e-01,9.72637086e+01,3.88049053e-01,3.38490800e-01,4.95582530e-02
1.30000000e-01,9.80176908e+01,3.90369696e-01,3.40134863e-01,5.02348325e-02
1.31000000e-01,9.87716730e+01,3.92681451e-01,3.41766800e-01,5.09146517e-02
1.32000000e-01,9.95256553e+01,3.94984354e-01,3.43386668e-01,5.15976861e-02
1.33000000e-01,1.00279638e+02,3.97278439e-01,3.44994527e-01,5.22839112e-02
1.34000000e-01,1.01033620e+02,3.99563738e-01,3.46590435e-01,5.29733028e-02
1.35000000e-01,1.01787602e+02,4.01840285e-01,3.48174448e-01,5.36658368e-02
1.36000000e-01,1.02541584e+02,4.04108115e-01,3.49746625e-01,5.43614892e-02
1.37000000e-01,1.03295566e+02,4.06367259e-01,3.51307023e-01,5.50602360e-02
1.38000000e-01,1.04049549e+02,4.08617753e-01,3.52855699e-01,5.57620534e-02
1.39000000e-01,1.04803531e+02,4.10859628e-01,3.54392710e-01,5.64669178e-02
1.40000000e-01,1.05557513e+02,4.13092917e-01,3.55918112e-01,5.71748057e-02
1.41000000e-01,1.06311495e+02,4.15317655e-01,3.57431961e-01,5.78856935e-02
1.42000000e-01,1.07065478e+02,4.17533872e-01,3.58934314e-01,5.85995579e-02
1.43000000e-01,1.07819460e+02,4.19741602e-01,3.60425227e-01,5.93163757e-02
1.44000000e-01,1.08573442e+02,4.21940878e-01,3.61904754e-01,6.00361238e-02
1.45000000e-01,1.09327424e+02,4.24131731e-01,3.63372952e-01,6.07587792e-02
1.46000000e-01,1.10081407e+02,4.26314194e-01,3.64829875e-01,6.14843190e-02
1.47000000e-01,1.10835389e+02,4.28488299e-01,3.66275579e-01,6.22127204e-02
1.48000000e-01,1.11589371e+02,4.30654079e-01,3.67710118e-01,6.29439607e-02
1.49000000e-01,1.12343353e+02,4.32811564e-01,3.69133546e-01,6.36780175e-02
1.50000000e-01,1.13097336e+02,4.34960786e-01,3.70545918e-01,6.44148682e-02
1.51000000e-01,1.13851318e+02,4.37101778e-01,3.71947288e-01,6.51544905e-02
1.52000000e-01,1.14605300e+02,4.39234571e-01,3.73337709e-01,6.58968621e-02
1.53000000e-01,1.15359282e+02,4.41359196e-01,3.74717235e-01,6.66419610e-02
1.54000000e-01,1.16113264e+02,4.43475685e-01,3.76085919e-01,6.73897652e-02
1.55000000e-01,1.16867247e+02,4.45584068e-01,3.77443815e-01,6.81402526e-02
1.56000000e-01,1.17621229e+02,4.47684376e-01,3.78790975e-01,6.88934016e-02
1.57000000e-01,1.18375211e+02,4.49776641e-01,3.80127451e-01,6.96491904e-02
1.58000000e-01,1.19129193e+02,4.51860894e-01,3.81453296e-01,7.04075975e-02
1.59000000e-01,1.19883176e+02,4.53937164e-01,3.82768563e-01,7.11686013e-02
1.60000000e-01,1.20637158e+02,4.56005484e-01,3.84073303e-01,7.19321805e-02
1.61000000e-01,1.21391140e+02,4.58065882e-01,3.85367568e-01,7.26983137e-02
1.62000000e-01,1.22145122e+02,4.60118389e-01,3.86651409e-01,7.34669799e-02
1.63000000e-01,1.22899105e+02,4.62163036e-01,3.87924878e-01,7.42381580e-02
1.64000000e-01,1.23653087e+02,4.64199853e-01,3.89188026e-01,7.50118270e-02
1.65000000e-01,1.24407069e+02,4.66228870e-01,3.90440904e-01,7.57879660e-02
1.66000000e-01,1.25161051e+02,4.68250116e-01,3.91683562e-01,7.65665542e-02
1.67000000e-01,1.25915034e+02,4.70263621e-01,3.92916050e-01,7.73475711e-02
1.68000000e-01,1.26669016e+02,4.72269416e-01,3.94138420e-01,7.81309961e-02
1.69000000e-01,1.27422998e+02,4.74267529e-01,3.95350720e-01,7.89168087e-02
1.70000000e-01,1.28176980e+02,4.76257989e-01,3.96553001e-01,7.97049885e-02
1.71000000e-01,1.28930963e+02,4.78240827e-01,3.97745312e-01,8.04955153e-02
1.72000000e-01,1.29684945e+02,4.80216072e-01,3.98927703e-01,8.12883690e-02
1.73000000e-01,1.30438927e+02,4.82183752e-01,4.00100223e-01,8.20835295e-02
1.74000000e-01,1.31192909e+02,4.84143897e-01,4.01262920e-01,8.28809768e-02
1.75000000e-01,1.31946891e+02,4.86096535e-01,4.02415844e-01,8.36806911e-02
1.76000000e-01,1.32700874e+02,4.88041695e-01,4.03559042e-01,8.44826527e-02
1.77000000e-01,1.33454856e+02,4.89979406e-01,4.04692564e-01,8.52868418e-02
1.78000000e-01,1.34208838e+02,4.91909696e-01,4.05816457e-01,8.60932389e-02
1.79000000e-01,1.34962820e+02,4.93832594e-01,4.06930770e-01,8.69018246e-02
1.80000000e-01,1.35716803e+02,4.95748128e-01,4.08035549e-01,8.77125794e-02
1.81000000e-01,1.36470785e+02,4.97656327e-01,4.09130843e-01,8.85254841e-02
1.82000000e-01,1.37224767e+02,4.99557218e-01,4.10216698e-01,8.93405195e-02
1.83000000e-01,1.37978749e+02,5.01450829e-01,4.11293163e-01,9.01576666e-02
1.84000000e-01,1.38732732e+02,5.03337189e-01,4.12360283e-01,9.09769063e-02
1.85000000e-01,1.39486714e+02,5.05216325e-01,4.13418105e-01,9.17982197e-02
1.86000000e-01,1.40240696e+02,5.07088264e-01,4.14466676e-01,9.26215881e-02
1.87000000e-01,1.40994678e+02,5.08953035e-01,4.15506043e-01,9.34469928e-02
1.88000000e-01,1.41748661e+02,5.10810665e-01,4.16536250e-01,9.42744151e-02
1.89000000e-01,1.42502643e+02,5.12661182e-01,4.17557345e-01,9.51038365e-02
1.90000000e-01,1.43256625e+02,5.14504611e-01,4.18569373e-01,9.59352386e-02
1.91000000e-01,1.44010607e+02,5.16340982e-01,4.19572379e-01,9.67686030e-02
1.92000000e-01,1.44764589e+02,5.18170320e-01,4.20566408e-01,9.76039115e-02
1.93000000e-01,1.45518572e+02,5.19992652e-01,4.21551506e-01,9.84411461e-02
1.94000000e-01,1.46272554e+02,5.21808007e-01,4.22527718e-01,9.92802885e-02
1.95000000e-01,1.47026536e+02,5.23616409e-01,4.23495088e-01,1.00121321e-01
1.96000000e-01,1.47780518e+02,5.25417887e-01,4.24453661e-01,1.00964225e-01
1.97000000e-01,1.48534501e+02,5.27212466e-01,4.25403482e-01,1.01808984e-01
1.98000000e-01,1.49288483e+02,5.29000173e-01,4.26344594e-01,1.02655579e-01
1.99000000e-01,1.50042465e+02,5.30781034e-01,4.27277041e-01,1.03503993e-01
2.00000000e-01,1.50796447e+02,5.32555075e-01,4.28200867e-01,1.04354209e-01
