bias_M,corr_with_AcOH,corr_with_EG,corr_with_EGDA,corr_with_EGMA,interval_scale,meta_engine,meta_level,meta_n_check_used,meta_n_obs_fit,meta_n_points,meta_n_rep_check,meta_n_rep_fit,rel_variance_term,response_factor,scenario,seed,species,strategy,var_const_M2
0.0001415954056016237,0.0196877733226144,1.0,0.06859226287420456,0.1063874566246094,1.0,analytic,0.95,"{'EGDA': 43, 'EGMA': 40, 'EG': 48, 'AcOH': 42}",32,2048,6,4,0.010368559446323583,1.0602334383635887,S2_nmr,14,EG,B,7.565304266635249e-07
-0.00024718697088288444,1.0,0.0196877733226144,-0.1823920273959043,0.28390916979011893,1.3457541558027009,analytic,0.95,"{'EGDA': 43, 'EGMA': 40, 'EG': 48, 'AcOH': 42}",32,2048,6,4,0.008104251812872224,1.0554750965802522,S2_nmr,14,AcOH,B,1.0500724333214008e-05
-0.0006420865631092831,0.1844558292893208,0.03638910455671831,1.0,-0.39830391312337987,1.7601056827101498,analytic,0.95,"{'EGDA': 44, 'EGMA': 42, 'EG': 47, 'AcOH': 42}",32,2048,6,4,0.006543201217906081,1.067843874897034,S2_nmr,15,EGDA,B,2.2998119232370305e-06
-0.0009489469690090561,0.06793566774598901,0.12910063842423036,-0.39830391312337987,1.0,2.1150987551565748,analytic,0.95,"{'EGDA': 44, 'EGMA': 42, 'EG': 47, 'AcOH': 42}",32,2048,6,4,0.0361789717398451,1.0400802813611656,S2_nmr,15,EGMA,B,5.305625916264196e-05
0.0004281058005821967,-0.0522213747832676,1.0,0.03638910455671834,0.12910063842423036,1.0,analytic,0.95,"{'EGDA': 44, 'EGMA': 42, 'EG': 47, 'AcOH': 42}",32,2048,6,4,0.026030048650239803,1.04910986860524,S2_nmr,15,EG,B,4.339040264649533e-06
0.000865504203448985,1.0,-0.0522213747832676,0.18445582928932086,0.067935667745989,1.5689037392005205,analytic,0.95,"{'EGDA': 44, 'EGMA': 42, 'EG': 47, 'AcOH': 42}",32,2048,6,4,0.014027990480970533,1.0541053860908063,S2_nmr,15,AcOH,B,7.07811114444026e-06
0.0010405616715378195,-0.5147555034390348,-0.09116170928293339,1.0,-0.6500489735944576,1.9764699642480508,analytic,0.95,"{'EGDA': 45, 'EGMA': 41, 'EG': 47, 'AcOH': 42}",32,2048,6,4,0.007727365238838779,1.0669732769696707,S2_nmr,16,EGDA,B,2.7051796602227352e-06
-0.0013239672289209155,0.37436368742972603,0.014738364422693958,-0.6500489735944577,1.0,1.9466556653132496,analytic,0.95,"{'EGDA': 45, 'EGMA': 41, 'EG': 47, 'AcOH': 42}",32,2048,6,4,0.05295226866022877,1.0201820754971103,S2_nmr,16,EGMA,B,9.66140664540572e-05
0.00019620755575184022,0.18941655511871844,1.0,-0.09116170928293339,0.014738364422693958,1.1380442841470264,analytic,0.95,"{'EGDA': 45, 'EGMA': 41, 'EG': 47, 'AcOH': 42}",32,2048,6,4,0.007248592776760138,1.0627483807338025,S2_nmr,16,EG,B,4.3586071298691533e-07
-0.0005822552865702323,1.0,0.18941655511871844,-0.5147555034390348,0.3743636874297261,1.2181865462361459,analytic,0.95,"{'EGDA': 45, 'EGMA': 41, 'EG': 47, 'AcOH': 42}",32,2048,6,4,0.00606569731251808,1.0573139672358332,S2_nmr,16,AcOH,B,1.6629001668939255e-05
0.0009014711473012584,-0.1894722405579231,0.037548159104581404,1.0,-0.551048435201133,1.35127158079107,analytic,0.95,"{'EGDA': 42, 'EGMA': 42, 'EG': 46, 'AcOH': 42}",32,2048,6,4,0.014168103033377193,1.049943388731025,S2_nmr,17,EGDA,B,4.071906194213973e-06
-0.0026200606121357054,-0.05216995037471046,-0.06505917860383481,-0.551048435201133,1.0,1.5582785082739,analytic,0.95,"{'EGDA': 42, 'EGMA': 42, 'EG': 46, 'AcOH': 42}",32,2048,6,4,0.0,1.075731462173983,S2_nmr,17,EGMA,B,5.343580079227515e-05
0.0009963126158528653,0.6381693947443405,1.0,0.03754815910458142,-0.06505917860383481,1.0,analytic,0.95,"{'EGDA': 42, 'EGMA': 42, 'EG': 46, 'AcOH': 42}",32,2048,6,4,0.01715244459454684,1.0591711925225813,S2_nmr,17,EG,B,1.8037136331580926e-06
-0.00040754999524149956,1.0,0.6381693947443404,-0.18947224055792308,-0.05216995037471047,1.3728133992103626,analytic,0.95,"{'EGDA': 42, 'EGMA': 42, 'EG': 46, 'AcOH': 42}",32,2048,6,4,0.019417781073091223,1.0566739402736798,S2_nmr,17,AcOH,B,9.721963408451987e-06
-0.0005981999366245472,-0.337115125182024,-0.02617506762691689,1.0,-0.39341891173893084,1.0,analytic,0.95,"{'EGDA': 44, 'EGMA': 41, 'EG': 47, 'AcOH': 42}",32,2048,6,4,0.02185155184687308,1.0600848769908786,S2_nmr,18,EGDA,B,4.435100679212238e-06
-0.005632958610751257,0.5798726304790667,0.16402640329355653,-0.3934189117389309,1.0,1.8468191173760833,analytic,0.95,"{'EGDA': 44, 'EGMA': 41, 'EG': 47, 'AcOH': 42}",32,2048,6,4,0.03581844282124356,1.0419681477377725,S2_nmr,18,EGMA,B,0.00010036490016459762
-0.00046041542141893365,0.09632815566102357,1.0,-0.026175067626916893,0.16402640329355653,1.1022112999755287,analytic,0.95,"{'EGDA': 44, 'EGMA': 41, 'EG': 47, 'AcOH': 42}",32,2048,6,4,0.011517075986677358,1.0671243957071985,S2_nmr,18,EG,B,1.0244470856845474e-06
