x_m,tau_s,X_EGDA,Y_EGMA,Y_EG
5.50000000e-02,4.14690230e+01,1.16415645e-01,1.12842200e-01,3.57344460e-03
5.60000000e-02,4.22230053e+01,1.18401030e-01,1.14700620e-01,3.70040979e-03
5.70000000e-02,4.29769875e+01,1.20381925e-01,1.16552481e-01,3.82944337e-03
5.80000000e-02,4.37309697e+01,1.22358340e-01,1.18397802e-01,3.96053796e-03
5.90000000e-02,4.44849520e+01,1.24330286e-01,1.20236599e-01,4.09368621e-03
6.00000000e-02,4.52389342e+01,1.26297771e-01,1.22068891e-01,4.22888077e-03
6.10000000e-02,4.59929164e+01,1.28260807e-01,1.23894693e-01,4.36611433e-03
6.20000000e-02,4.67468987e+01,1.30219404e-01,1.25714024e-01,4.50537958e-03
6.30000000e-02,4.75008809e+01,1.32173571e-01,1.27526901e-01,4.64666925e-03
6.40000000e-02,4.82548632e+01,1.34123318e-01,1.29333342e-01,4.78997607e-03
6.50000000e-02,4.90088454e+01,1.36068655e-01,1.31133362e-01,4.93529280e-03
6.60000000e-02,4.97628276e+01,1.38009592e-01,1.32926980e-01,5.08261222e-03
6.70000000e-02,5.05168099e+01,1.39946139e-01,1.34714212e-01,5.23192713e-03
6.80000000e-02,5.12707921e+01,1.41878306e-01,1.36495076e-01,5.38323033e-03
6.90000000e-02,5.20247743e+01,1.43806103e-01,1.38269588e-01,5.53651466e-03
7.00000000e-02,5.27787566e+01,1.45729539e-01,1.40037766e-01,5.69177298e-03
7.10000000e-02,5.35327388e+01,1.47648625e-01,1.41799627e-01,5.84899815e-03
7.20000000e-02,5.42867211e+01,1.49563370e-01,1.43555187e-01,6.00818307e-03
7.30000000e-02,5.50407033e+01,1.51473784e-01,1.45304463e-01,6.16932064e-03
7.40000000e-02,5.57946855e+01,1.53379876e-01,1.47047472e-01,6.33240379e-03
7.50000000e-02,5.65486678e+01,1.55281657e-01,1.48784231e-01,6.49742547e-03
7.60000000e-02,5.73026500e+01,1.57179135e-01,1.50514757e-01,6.66437864e-03
7.70000000e-02,5.80566322e+01,1.59072322e-01,1.52239066e-01,6.83325629e-03
7.80000000e-02,5.88106145e+01,1.60961226e-01,1.53957174e-01,7.00405142e-03
7.90000000e-02,5.95645967e+01,1.62845857e-01,1.55669100e-01,7.17675705e-03
8.00000000e-02,6.03185789e+01,1.64726224e-01,1.57374858e-01,7.35136621e-03
8.10000000e-02,6.10725612e+01,1.66602338e-01,1.59074466e-01,7.52787197e-03
8.20000000e-02,6.18265434e+01,1.68474207e-01,1.60767940e-01,7.70626740e-03
8.30000000e-02,6.25805257e+01,1.70341842e-01,1.62455296e-01,7.88654560e-03
8.40000000e-02,6.33345079e+01,1.72205252e-01,1.64136552e-01,8.06869968e-03
8.50000000e-02,6.40884901e+01,1.74064446e-01,1.65811723e-01,8.25272276e-03
8.60000000e-02,6.48424724e+01,1.75919434e-01,1.67480826e-01,8.43860801e-03
8.70000000e-02,6.55964546e+01,1.77770225e-01,1.69143876e-01,8.62634857e-03
8.80000000e-02,6.63504368e+01,1.79616829e-01,1.70800891e-01,8.81593765e-03
8.90000000e-02,6.71044191e+01,1.81459255e-01,1.72451887e-01,9.00736845e-03
9.00000000e-02,6.78584013e+01,1.83297513e-01,1.74096879e-01,9.20063417e-03
9.10000000e-02,6.86123836e+01,1.85131611e-01,1.75735883e-01,9.39572808e-03
9.20000000e-02,6.93663658e+01,1.86961560e-01,1.77368917e-01,9.59264341e-03
9.30000000e-02,7.01203480e+01,1.88787369e-01,1.78995996e-01,9.79137346e-03
9.40000000e-02,7.08743303e+01,1.90609047e-01,1.80617135e-01,9.99191150e-03
9.50000000e-02,7.16283125e+01,1.92426603e-01,1.82232352e-01,1.01942509e-02
9.60000000e-02,7.23822947e+01,1.94240046e-01,1.83841661e-01,1.03983849e-02
9.70000000e-02,7.31362770e+01,1.96049386e-01,1.85445080e-01,1.06043068e-02
9.80000000e-02,7.38902592e+01,1.97854633e-01,1.87042623e-01,1.08120102e-02
9.90000000e-02,7.46442414e+01,1.99655794e-01,1.88634306e-01,1.10214882e-02
1.00000000e-01,7.53982237e+01,2.01452880e-01,1.90220146e-01,1.12327345e-02
1.01000000e-01,7.61522059e+01,2.03245900e-01,1.91800158e-01,1.14457422e-02
1.02000000e-01,7.69061882e+01,2.05034863e-01,1.93374358e-01,1.16605049e-02
1.03000000e-01,7.76601704e+01,2.06819777e-01,1.94942761e-01,1.18770161e-02
1.04000000e-01,7.84141526e+01,2.08600652e-01,1.96505383e-01,1.20952692e-02
1.05000000e-01,7.91681349e+01,2.10377498e-01,1.98062240e-01,1.23152577e-02
1.06000000e-01,7.99221171e+01,2.12150323e-01,1.99613348e-01,1.25369751e-02
1.07000000e-01,8.06760993e+01,2.13919136e-01,2.01158721e-01,1.27604149e-02
1.08000000e-01,8.14300816e+01,2.15683946e-01,2.02698376e-01,1.29855706e-02
1.09000000e-01,8.21840638e+01,2.17444763e-01,2.04232327e-01,1.32124359e-02
1.10000000e-01,8.29380461e+01,2.19201595e-01,2.05760590e-01,1.34410043e-02
1.11000000e-01,8.36920283e+01,2.20954451e-01,2.07283182e-01,1.36712693e-02
1.12000000e-01,8.44460105e+01,2.22703340e-01,2.08800116e-01,1.39032246e-02
1.13000000e-01,8.51999928e+01,2.24448272e-01,2.10311408e-01,1.41368639e-02
1.14000000e-01,8.59539750e+01,2.26189255e-01,2.11817074e-01,1.43721807e-02
1.15000000e-01,8.67079572e+01,2.27926297e-01,2.13317129e-01,1.46091687e-02
1.16000000e-01,8.74619395e+01,2.29659409e-01,2.14811587e-01,1.48478216e-02
1.17000000e-01,8.82159217e+01,2.31388598e-01,2.16300465e-01,1.50881331e-02
1.18000000e-01,8.89699039e+01,2.33113874e-01,2.17783777e-01,1.53300969e-02
1.19000000e-01,8.97238862e+01,2.34835245e-01,2.19261538e-01,1.55737067e-02
1.20000000e-01,9.04778684e+01,2.36552720e-01,2.20733764e-01,1.58189563e-02
1.21000000e-01,9.12318507e+01,2.38266308e-01,2.22200469e-01,1.60658394e-02
1.22000000e-01,9.19858329e+01,2.39976018e-01,2.23661668e-01,1.63143498e-02
1.23000000e-01,9.27398151e+01,2.41681858e-01,2.25117377e-01,1.65644813e-02
1.24000000e-01,9.34937974e+01,2.43383837e-01,2.26567610e-01,1.68162277e-02
1.25000000e-01,9.42477796e+01,2.45081965e-01,2.28012382e-01,1.70695828e-02
1.26000000e-01,9.50017618e+01,2.46776248e-01,2.29451708e-01,1.73245405e-02
1.27000000e-01,9.57557441e+01,2.48466697e-01,2.30885603e-01,1.75810947e-02
1.28000000e-01,9.65097263e+01,2.50153320e-01,2.32314081e-01,1.78392392e-02
1.29000000e-01,9.72637086e+01,2.51836125e-01,2.33737157e-01,1.80989678e-02
1.30000000e-01,9.80176908e+01,2.53515121e-01,2.35154847e-01,1.83602746e-02
1.31000000e-01,9.87716730e+01,2.55190317e-01,2.36567164e-01,1.86231535e-02
1.32000000e-01,9.95256553e+01,2.56861721e-01,2.37974123e-01,1.88875983e-02
1.33000000e-01,1.00279638e+02,2.58529342e-01,2.39375739e-01,1.91536031e-02
1.34000000e-01,1.01033620e+02,2.60193188e-01,2.40772026e-01,1.94211618e-02
1.35000000e-01,1.01787602e+02,2.61853267e-01,2.42162999e-01,1.96902684e-02
1.36000000e-01,1.02541584e+02,2.63509590e-01,2.43548673e-01,1.99609169e-02
1.37000000e-01,1.03295566e+02,2.65162162e-01,2.44929061e-01,2.02331013e-02
1.38000000e-01,1.04049549e+02,2.66810994e-01,2.46304178e-01,2.05068158e-02
1.39000000e-01,1.04803531e+02,2.68456094e-01,2.47674039e-01,2.07820543e-02
1.40000000e-01,1.05557513e+02,2.70097469e-01,2.49038658e-01,2.10588108e-02
1.41000000e-01,1.06311495e+02,2.71735129e-01,2.50398050e-01,2.13370796e-02
1.42000000e-01,1.07065478e+02,2.73369082e-01,2.51752227e-01,2.16168547e-02
1.43000000e-01,1.07819460e+02,2.74999336e-01,2.53101206e-01,2.18981302e-02
1.44000000e-01,1.08573442e+02,2.76625899e-01,2.54444999e-01,2.21809003e-02
1.45000000e-01,1.09327424e+02,2.78248781e-01,2.55783622e-01,2.24651591e-02
1.46000000e-01,1.10081407e+02,2.79867988e-01,2.57117087e-01,2.27509007e-02
1.47000000e-01,1.10835389e+02,2.81483530e-01,2.58445410e-01,2.30381194e-02
1.48000000e-01,1.11589371e+02,2.83095414e-01,2.59768605e-01,2.33268094e-02
1.49000000e-01,1.12343353e+02,2.84703650e-01,2.61086685e-01,2.36169648e-02
1.50000000e-01,1.13097336e+02,2.86308244e-01,2.62399664e-01,2.39085800e-02
1.51000000e-01,1.13851318e+02,2.87909206e-01,2.63707557e-01,2.42016491e-02
1.52000000e-01,1.14605300e+02,2.89506543e-01,2.65010377e-01,2.44961664e-02
1.53000000e-01,1.15359282e+02,2.91100264e-01,2.66308138e-01,2.47921261e-02
1.54000000e-01,1.16113264e+02,2.92690377e-01,2.67600855e-01,2.50895227e-02
1.55000000e-01,1.16867247e+02,2.94276890e-01,2.68888540e-01,2.53883504e-02
1.56000000e-01,1.17621229e+02,2.95859812e-01,2.70171208e-01,2.56886034e-02
1.57000000e-01,1.18375211e+02,2.97439149e-01,2.71448873e-01,2.59902762e-02
1.58000000e-01,1.19129193e+02,2.99014911e-01,2.72721547e-01,2.62933632e-02
1.59000000e-01,1.19883176e+02,3.00587105e-01,2.73989246e-01,2.65978586e-02
1.60000000e-01,1.20637158e+02,3.02155739e-01,2.75251982e-01,2.69037568e-02
1.61000000e-01,1.21391140e+02,3.03720822e-01,2.76509770e-01,2.72110523e-02
1.62000000e-01,1.22145122e+02,3.05282362e-01,2.77762622e-01,2.75197395e-02
1.63000000e-01,1.22899105e+02,3.06840365e-01,2.79010553e-01,2.78298128e-02
1.64000000e-01,1.23653087e+02,3.08394842e-01,2.80253575e-01,2.81412667e-02
1.65000000e-01,1.24407069e+02,3.09945799e-01,2.81491703e-01,2.84540955e-02
1.66000000e-01,1.25161051e+02,3.11493244e-01,2.82724950e-01,2.87682939e-02
1.67000000e-01,1.25915034e+02,3.13037185e-01,2.83953329e-01,2.90838562e-02
1.68000000e-01,1.26669016e+02,3.14577631e-01,2.85176854e-01,2.94007770e-02
1.69000000e-01,1.27422998e+02,3.16114588e-01,2.86395537e-01,2.97190508e-02
1.70000000e-01,1.28176980e+02,3.17648066e-01,2.87609393e-01,3.00386722e-02
1.71000000e-01,1.28930963e+02,3.19178071e-01,2.88818435e-01,3.03596356e-02
1.72000000e-01,1.29684945e+02,3.20704612e-01,2.90022676e-01,3.06819358e-02
1.73000000e-01,1.30438927e+02,3.22227696e-01,2.91222129e-01,3.10055671e-02
1.74000000e-01,1.31192909e+02,3.23747332e-01,2.92416808e-01,3.13305243e-02
1.75000000e-01,1.31946891e+02,3.25263527e-01,2.93606725e-01,3.16568019e-02
1.76000000e-01,1.32700874e+02,3.26776288e-01,2.94791893e-01,3.19843947e-02
1.77000000e-01,1.33454856e+02,3.28285624e-01,2.95972327e-01,3.23132971e-02
1.78000000e-01,1.34208838e+02,3.29791542e-01,2.97148038e-01,3.26435039e-02
1.79000000e-01,1.34962820e+02,3.31294050e-01,2.98319041e-01,3.29750097e-02
1.80000000e-01,1.35716803e+02,3.32793156e-01,2.99485347e-01,3.33078092e-02
1.81000000e-01,1.36470785e+02,3.34288867e-01,3.00646970e-01,3.36418972e-02
1.82000000e-01,1.37224767e+02,3.35781192e-01,3.01803923e-01,3.39772682e-02
1.83000000e-01,1.37978749e+02,3.37270137e-01,3.02956219e-01,3.43139172e-02
1.84000000e-01,1.38732732e+02,3.38755710e-01,3.04103871e-01,3.46518387e-02
1.85000000e-01,1.39486714e+02,3.40237919e-01,3.05246891e-01,3.49910276e-02
1.86000000e-01,1.40240696e+02,3.41716772e-01,3.06385293e-01,3.53314786e-02
1.87000000e-01,1.40994678e+02,3.43192275e-01,3.07519089e-01,3.56731865e-02
1.88000000e-01,1.41748661e+02,3.44664438e-01,3.08648291e-01,3.60161462e-02
1.89000000e-01,1.42502643e+02,3.46133266e-01,3.09772914e-01,3.63603523e-02
1.90000000e-01,1.43256625e+02,3.47598768e-01,3.10892969e-01,3.67057998e-02
1.91000000e-01,1.44010607e+02,3.49060952e-01,3.12008468e-01,3.70524835e-02
1.92000000e-01,1.44764589e+02,3.50519824e-01,3.13119426e-01,3.74003982e-02
1.93000000e-01,1.45518572e+02,3.51975392e-01,3.14225853e-01,3.77495389e-02
1.94000000e-01,1.46272554e+02,3.53427664e-01,3.15327764e-01,3.80999003e-02
1.95000000e-01,1.47026536e+02,3.54876648e-01,3.16425170e-01,3.84514775e-02
1.96000000e-01,1.47780518e+02,3.56322349e-01,3.17518084e-01,3.88042652e-02
1.97000000e-01,1.48534501e+02,3.57764777e-01,3.18606518e-01,3.91582585e-02
1.98000000e-01,1.49288483e+02,3.59203938e-01,3.19690485e-01,3.95134523e-02
1.99000000e-01,1.50042465e+02,3.60639839e-01,3.20769998e-01,3.98698415e-02
2.00000000e-01,1.50796447e+02,3.62072489e-01,3.21845068e-01,4.02274212e-02
